annex,country,regulated area ,reg_area_cod,regulated gear ,species,specon,sum_discards,sum_landings,vessel length,year
BAL,LVA,28.2,28.2,R-GILL,TUR,NONE,,0.836,U8M,2011
BAL,LVA,B,B,R-GILL,SME,NONE,,0.198,U8M,2011
BAL,LVA,B,B,R-GILL,COD,NONE,0.681,9.696,U8M,2011
BAL,LVA,B,B,R-GILL,SAL,NONE,0,0.015,U8M,2011
BAL,LVA,B,B,R-GILL,FLX,NONE,1.517,1.2,U8M,2011
BAL,LVA,B,B,R-GILL,TUR,NONE,0,0.598,U8M,2011
BAL,POL,B,B,DEM_SEINE,FPE,NONE,,0.142,U8M,2011
BAL,POL,B,B,DEM_SEINE,FLX,NONE,,0.41,U8M,2011
BAL,POL,B,B,DEM_SEINE,FPP,NONE,,0.002,U8M,2011
BAL,POL,A,A,GILL,COD,NONE,0.053,3.598,U8M,2011
BAL,POL,A,A,GILL,SAL,NONE,,0.011,U8M,2011
BAL,POL,A,A,GILL,FPE,NONE,,69.968,U8M,2011
BAL,POL,A,A,GILL,FLX,NONE,,7.55,U8M,2011
BAL,POL,A,A,GILL,FPI,NONE,,1.729,U8M,2011
BAL,POL,A,A,GILL,FPP,NONE,,8.216,U8M,2011
BAL,POL,A,A,GILL,TUR,NONE,,0.039,U8M,2011
BAL,POL,B,B,GILL,COD,NONE,12.818,510.719,U8M,2011
BAL,POL,B,B,GILL,SAL,NONE,,5.6595,U8M,2011
BAL,POL,B,B,GILL,FPE,NONE,,38.744,U8M,2011
BAL,POL,B,B,GILL,PLE,NONE,,0.385,U8M,2011
BAL,POL,B,B,GILL,FLX,NONE,,676.612,U8M,2011
BAL,POL,B,B,GILL,FPI,NONE,,0.877,U8M,2011
BAL,POL,B,B,GILL,FPP,NONE,,45.904,U8M,2011
BAL,POL,B,B,GILL,TUR,NONE,,16.753,U8M,2011
BAL,POL,C,C,GILL,FPE,NONE,0,0.011,U8M,2011
BAL,POL,C,C,GILL,FLX,NONE,0,0.068,U8M,2011
BAL,POL,C,C,GILL,FPP,NONE,0.022,0.3,U8M,2011
BAL,POL,B,B,PEL_SEINE,COD,NONE,,0.005,U8M,2011
BAL,POL,B,B,PEL_SEINE,FLX,NONE,,0.18,U8M,2011
BAL,POL,B,B,PEL_SEINE,FPP,NONE,,0.003,U8M,2011
BAL,POL,A,A,POTS,FPE,NONE,,19.665,U8M,2011
BAL,POL,A,A,POTS,FLX,NONE,,0.087,U8M,2011
BAL,POL,A,A,POTS,FPI,NONE,,1.076,U8M,2011
BAL,POL,A,A,POTS,FPP,NONE,,3.141,U8M,2011
BAL,POL,B,B,POTS,COD,NONE,0.031,0.449,U8M,2011
BAL,POL,B,B,POTS,SAL,NONE,,0.011,U8M,2011
BAL,POL,B,B,POTS,FPE,NONE,,11.207,U8M,2011
BAL,POL,B,B,POTS,FLX,NONE,0,0.772,U8M,2011
BAL,POL,B,B,POTS,FPI,NONE,,0.089,U8M,2011
BAL,POL,B,B,POTS,FPP,NONE,,1.021,U8M,2011
BAL,POL,B,B,R-GILL,FLX,NONE,0.064,0.075,U8M,2011
BAL,POL,A,A,R-LONGLINE,FPE,NONE,,0.03,U8M,2011
BAL,POL,B,B,R-LONGLINE,COD,NONE,2.34,50.686,U8M,2011
BAL,POL,B,B,R-LONGLINE,SAL,NONE,0,0.495,U8M,2011
BAL,POL,B,B,R-LONGLINE,FPE,NONE,0,0.112,U8M,2011
BAL,POL,B,B,R-LONGLINE,FLX,NONE,0,1.905,U8M,2011
BAL,POL,B,B,R-LONGLINE,FPI,NONE,,0.016,U8M,2011
BAL,POL,B,B,R-LONGLINE,FPP,NONE,,0.521,U8M,2011
BAL,SWE,B,B,GILL,FPE,NONE,0,3.499,U8M,2011
BAL,SWE,B,B,GILL,FLX,NONE,,0.586,U8M,2011
BAL,SWE,B,B,GILL,FPI,NONE,0,3.821,U8M,2011
BAL,SWE,C,C,GILL,SAL,NONE,0.022,0.709,U8M,2011
BAL,SWE,C,C,GILL,FPE,NONE,0.155,20.477,U8M,2011
BAL,SWE,C,C,GILL,FLX,NONE,0,0.005,U8M,2011
BAL,SWE,C,C,GILL,FPI,NONE,0.066,3.767,U8M,2011
BAL,SWE,C,C,NONE,FPI,NONE,,0.08,U8M,2011
BAL,SWE,A,A,POTS,COD,NONE,0.062,2.736,U8M,2011
BAL,SWE,A,A,POTS,SOL,NONE,0,0.05,U8M,2011
BAL,SWE,A,A,POTS,CRE,NONE,0,0.096,U8M,2011
BAL,SWE,A,A,POTS,FPE,NONE,0,0.032,U8M,2011
BAL,SWE,A,A,POTS,PLE,NONE,0,0.02,U8M,2011
BAL,SWE,A,A,POTS,FLX,NONE,0,0.255,U8M,2011
BAL,SWE,A,A,POTS,FPI,NONE,0,0.018,U8M,2011
BAL,SWE,B,B,POTS,COD,NONE,0.262,3.822,U8M,2011
BAL,SWE,B,B,POTS,SAL,NONE,0,0.928,U8M,2011
BAL,SWE,B,B,POTS,DAB,NONE,0,0.822,U8M,2011
BAL,SWE,B,B,POTS,FPE,NONE,0,1.54,U8M,2011
BAL,SWE,B,B,POTS,PLE,NONE,0,0.08,U8M,2011
BAL,SWE,B,B,POTS,FLX,NONE,0,14.468,U8M,2011
BAL,SWE,B,B,POTS,FPI,NONE,0,1.371,U8M,2011
BAL,SWE,B,B,POTS,TUR,NONE,0,0.303,U8M,2011
BAL,SWE,C,C,POTS,SAL,NONE,12.025,136.183,U8M,2011
BAL,SWE,C,C,POTS,FPE,NONE,0.075,5.488,U8M,2011
BAL,SWE,C,C,POTS,FPI,NONE,0.073,1.347,U8M,2011
BAL,SWE,A,A,R-GILL,COD,NONE,0.512,28.962,U8M,2011
BAL,SWE,A,A,R-GILL,SAL,NONE,0.012,0,U8M,2011
BAL,SWE,A,A,R-GILL,DAB,NONE,0.368,0,U8M,2011
BAL,SWE,A,A,R-GILL,SOL,NONE,0,0.063,U8M,2011
BAL,SWE,A,A,R-GILL,CRE,NONE,0,0.004,U8M,2011
BAL,SWE,A,A,R-GILL,FPE,NONE,0.001,0.59,U8M,2011
BAL,SWE,A,A,R-GILL,PLE,NONE,0.205,0.572,U8M,2011
BAL,SWE,A,A,R-GILL,FLX,NONE,1.012,5.077,U8M,2011
BAL,SWE,A,A,R-GILL,HAD,NONE,0,0.001,U8M,2011
BAL,SWE,A,A,R-GILL,LUM,NONE,0.024,15.001,U8M,2011
BAL,SWE,A,A,R-GILL,TUR,NONE,0.001,0.143,U8M,2011
BAL,SWE,A,A,R-GILL,WHG,NONE,0.028,0.004,U8M,2011
BAL,SWE,B,B,R-GILL,COD,NONE,3.303,54.547,U8M,2011
BAL,SWE,B,B,R-GILL,SAL,NONE,0,0.007,U8M,2011
BAL,SWE,B,B,R-GILL,DAB,NONE,0.304,0.409,U8M,2011
BAL,SWE,B,B,R-GILL,SOL,NONE,0.007,0,U8M,2011
BAL,SWE,B,B,R-GILL,FPE,NONE,0,3.331,U8M,2011
BAL,SWE,B,B,R-GILL,PLE,NONE,1.385,0.724,U8M,2011
BAL,SWE,B,B,R-GILL,FLX,NONE,14.771,18.774,U8M,2011
BAL,SWE,B,B,R-GILL,FPI,NONE,0,8.199,U8M,2011
BAL,SWE,B,B,R-GILL,TUR,NONE,0,5.189,U8M,2011
BAL,SWE,B,B,R-GILL,WHG,NONE,0.772,0.21,U8M,2011
BAL,SWE,C,C,R-GILL,FPE,NONE,,6.008,U8M,2011
BAL,SWE,C,C,R-GILL,FPI,NONE,,0.56,U8M,2011
BAL,SWE,B,B,R-LONGLINE,COD,NONE,0.409,6,U8M,2011
BAL,SWE,B,B,R-LONGLINE,SAL,NONE,0,0.007,U8M,2011
BAL,SWE,A,A,R-TRAMMEL,COD,NONE,0.046,2.967,U8M,2011
BAL,SWE,A,A,R-TRAMMEL,SAL,NONE,0.001,0,U8M,2011
BAL,SWE,A,A,R-TRAMMEL,DAB,NONE,0.038,0.007,U8M,2011
BAL,SWE,A,A,R-TRAMMEL,SOL,NONE,0,0.026,U8M,2011
BAL,SWE,A,A,R-TRAMMEL,CRE,NONE,0,0.02,U8M,2011
BAL,SWE,A,A,R-TRAMMEL,PLE,NONE,0.021,3.617,U8M,2011
BAL,SWE,A,A,R-TRAMMEL,FLX,NONE,0.103,4.392,U8M,2011
BAL,SWE,A,A,R-TRAMMEL,LUM,NONE,0.002,1.083,U8M,2011
BAL,SWE,A,A,R-TRAMMEL,WHG,NONE,0.002,0,U8M,2011
BAL,SWE,A,A,R-TRAMMEL,CAT,NONE,0,0.013,U8M,2011
BAL,SWE,B,B,R-TRAMMEL,COD,NONE,0.044,0.883,U8M,2011
BAL,SWE,B,B,R-TRAMMEL,FPE,NONE,,0.005,U8M,2011
BAL,SWE,B,B,R-TRAMMEL,PLE,NONE,0.017,0.204,U8M,2011
BAL,SWE,B,B,R-TRAMMEL,FLX,NONE,0.048,1.956,U8M,2011
BAL,SWE,B,B,R-TRAMMEL,FPI,NONE,,0.097,U8M,2011
BAL,SWE,B,B,R-TRAMMEL,TUR,NONE,0,0.023,U8M,2011
BAL,SWE,B,B,R-TRAMMEL,WHG,NONE,0.013,0.03,U8M,2011
BAL,SWE,B,B,TRAMMEL,FPE,NONE,,0.006,U8M,2011
BAL,SWE,B,B,TRAMMEL,FLX,NONE,,0.007,U8M,2011
BAL,DEU,A,A,GILL,BLL,NONE,,0.185,U8M,2012
BAL,DEU,A,A,GILL,ELE,NONE,,67.316,U8M,2012
BAL,DEU,A,A,GILL,ELP,NONE,,6.881,U8M,2012
BAL,DEU,A,A,GILL,MUL,NONE,,1.447,U8M,2012
BAL,DEU,A,A,GILL,MUS,NONE,,0.12,U8M,2012
BAL,DEU,A,A,GILL,COD,NONE,8.054,578.837,U8M,2012
BAL,DEU,A,A,GILL,DAB,NONE,,24.224,U8M,2012
BAL,DEU,A,A,GILL,CSH,NONE,,0.223,U8M,2012
BAL,DEU,A,A,GILL,SOL,NONE,,0.004,U8M,2012
BAL,DEU,A,A,GILL,CRE,NONE,,0.14,U8M,2012
BAL,DEU,A,A,GILL,FPE,NONE,,422.374,U8M,2012
BAL,DEU,A,A,GILL,PLE,NONE,,61.268,U8M,2012
BAL,DEU,A,A,GILL,FLX,NONE,,292.461,U8M,2012
BAL,DEU,A,A,GILL,HAD,NONE,,0.003,U8M,2012
BAL,DEU,A,A,GILL,LUM,NONE,,0.549,U8M,2012
BAL,DEU,A,A,GILL,FPI,NONE,,127.516,U8M,2012
BAL,DEU,A,A,GILL,FPP,NONE,,431.692,U8M,2012
BAL,DEU,A,A,GILL,POK,NONE,,0.015,U8M,2012
BAL,DEU,A,A,GILL,TUR,NONE,,8.122,U8M,2012
BAL,DEU,A,A,GILL,WHG,NONE,0.008,1.042,U8M,2012
BAL,DEU,A,A,POTS,ELE,NONE,,3.015,U8M,2012
BAL,DEU,A,A,POTS,ELP,NONE,,0.155,U8M,2012
BAL,DEU,A,A,POTS,COD,NONE,0.011,1.327,U8M,2012
BAL,DEU,A,A,POTS,DAB,NONE,,0.003,U8M,2012
BAL,DEU,A,A,POTS,FPE,NONE,,2.2,U8M,2012
BAL,DEU,A,A,POTS,PLE,NONE,,0.002,U8M,2012
BAL,DEU,A,A,POTS,FLX,NONE,,0.731,U8M,2012
BAL,DEU,A,A,POTS,FPI,NONE,,3.7,U8M,2012
BAL,DEU,A,A,POTS,FPP,NONE,,0.562,U8M,2012
BAL,DEU,A,A,POTS,TUR,NONE,,0.002,U8M,2012
BAL,DEU,A,A,R-LONGLINE,ELE,NONE,,0.282,U8M,2012
BAL,DEU,A,A,R-LONGLINE,COD,NONE,0.06,2.472,U8M,2012
BAL,DEU,A,A,R-LONGLINE,FPE,NONE,,0.492,U8M,2012
BAL,DEU,A,A,R-LONGLINE,FLX,NONE,,1.79,U8M,2012
BAL,DEU,A,A,R-LONGLINE,FPI,NONE,,0.24,U8M,2012
BAL,DEU,A,A,R-LONGLINE,FPP,NONE,,0.648,U8M,2012
BAL,DEU,A,A,R-LONGLINE,TUR,NONE,,0.348,U8M,2012
BAL,DNK,A,A,GILL,ELE,NONE,,1.390922,U8M,2012
BAL,DNK,A,A,GILL,FLE,NONE,,0.513994,U8M,2012
BAL,DNK,A,A,GILL,GAR,NONE,,1.07,U8M,2012
BAL,DNK,A,A,GILL,MUL,NONE,,0.088,U8M,2012
BAL,DNK,A,A,GILL,MZZ,NONE,,0.014,U8M,2012
BAL,DNK,A,A,GILL,TRS,NONE,,0.528,U8M,2012
BAL,DNK,A,A,GILL,COD,NONE,0.013,1.067451,U8M,2012
BAL,DNK,A,A,GILL,DAB,NONE,,0.047177,U8M,2012
BAL,DNK,A,A,GILL,PLE,NONE,,0.014424,U8M,2012
BAL,DNK,A,A,GILL,LUM,NONE,,0.044009,U8M,2012
BAL,DNK,A,A,GILL,POK,NONE,,0.013373,U8M,2012
BAL,DNK,A,A,GILL,TUR,NONE,,0.01,U8M,2012
BAL,DNK,A,A,NONE,BLL,NONE,,2.512763,U8M,2012
BAL,DNK,A,A,NONE,CPR,NONE,,27.571569,U8M,2012
BAL,DNK,A,A,NONE,CRA,NONE,,0.084,U8M,2012
BAL,DNK,A,A,NONE,ELE,NONE,,95.473896,U8M,2012
BAL,DNK,A,A,NONE,ELP,NONE,,0.03,U8M,2012
BAL,DNK,A,A,NONE,FBM,NONE,,0.004,U8M,2012
BAL,DNK,A,A,NONE,FLE,NONE,,107.872677,U8M,2012
BAL,DNK,A,A,NONE,FRO,NONE,,0.083,U8M,2012
BAL,DNK,A,A,NONE,GAR,NONE,,4.305,U8M,2012
BAL,DNK,A,A,NONE,GPA,NONE,,24.194,U8M,2012
BAL,DNK,A,A,NONE,GUG,NONE,,0.008,U8M,2012
BAL,DNK,A,A,NONE,LBE,NONE,,0.38,U8M,2012
BAL,DNK,A,A,NONE,MUL,NONE,,5.151,U8M,2012
BAL,DNK,A,A,NONE,MZZ,NONE,,0.437,U8M,2012
BAL,DNK,A,A,NONE,PLN,NONE,,0.014,U8M,2012
BAL,DNK,A,A,NONE,SKA,NONE,,0.008,U8M,2012
BAL,DNK,A,A,NONE,TRR,NONE,,1.035745,U8M,2012
BAL,DNK,A,A,NONE,TRS,NONE,,4.671291,U8M,2012
BAL,DNK,A,A,NONE,WEG,NONE,,0.003,U8M,2012
BAL,DNK,A,A,NONE,COD,NONE,,352.73662,U8M,2012
BAL,DNK,A,A,NONE,SAL,NONE,,0.06,U8M,2012
BAL,DNK,A,A,NONE,DAB,NONE,,31.298721,U8M,2012
BAL,DNK,A,A,NONE,SOL,NONE,,3.55204,U8M,2012
BAL,DNK,A,A,NONE,FPE,NONE,,27.015275,U8M,2012
BAL,DNK,A,A,NONE,PLE,NONE,,106.277412,U8M,2012
BAL,DNK,A,A,NONE,BSS,NONE,,0.001,U8M,2012
BAL,DNK,A,A,NONE,HAD,NONE,,0.043641,U8M,2012
BAL,DNK,A,A,NONE,LEM,NONE,,0.565048,U8M,2012
BAL,DNK,A,A,NONE,LIN,NONE,,0.040398,U8M,2012
BAL,DNK,A,A,NONE,LUM,NONE,,7.658218,U8M,2012
BAL,DNK,A,A,NONE,FPI,NONE,,3.63099,U8M,2012
BAL,DNK,A,A,NONE,DGS,NONE,,0.001,U8M,2012
BAL,DNK,A,A,NONE,FPP,NONE,,0.004,U8M,2012
BAL,DNK,A,A,NONE,POL,NONE,,0.002,U8M,2012
BAL,DNK,A,A,NONE,POK,NONE,,0.011321,U8M,2012
BAL,DNK,A,A,NONE,TUR,NONE,,7.674,U8M,2012
BAL,DNK,A,A,NONE,WHG,NONE,,0.3708,U8M,2012
BAL,DNK,A,A,NONE,WIT,NONE,,0.00208,U8M,2012
BAL,DNK,A,A,NONE,CAT,NONE,,0.002,U8M,2012
BAL,DNK,B,B,NONE,CRA,NONE,,0.006,U8M,2012
BAL,DNK,B,B,NONE,ELE,NONE,,0.786,U8M,2012
BAL,DNK,B,B,NONE,FLE,NONE,,5.522495,U8M,2012
BAL,DNK,B,B,NONE,GAR,NONE,,0.017,U8M,2012
BAL,DNK,B,B,NONE,COD,NONE,,87.057274,U8M,2012
BAL,DNK,B,B,NONE,SAL,NONE,,0.538,U8M,2012
BAL,DNK,B,B,NONE,PLE,NONE,,7.047091,U8M,2012
BAL,DNK,B,B,NONE,TUR,NONE,,0.138,U8M,2012
BAL,DNK,A,A,POTS,BLL,NONE,,0.002,U8M,2012
BAL,DNK,A,A,POTS,ELE,NONE,,2.116219,U8M,2012
BAL,DNK,A,A,POTS,FLE,NONE,,1.128568,U8M,2012
BAL,DNK,A,A,POTS,GAR,NONE,,0.018,U8M,2012
BAL,DNK,A,A,POTS,MUL,NONE,,0.214,U8M,2012
BAL,DNK,A,A,POTS,MZZ,NONE,,0.007,U8M,2012
BAL,DNK,A,A,POTS,TRR,NONE,,0.181,U8M,2012
BAL,DNK,A,A,POTS,TRS,NONE,,0.062667,U8M,2012
BAL,DNK,A,A,POTS,COD,NONE,0.082,5.118764,U8M,2012
BAL,DNK,A,A,POTS,DAB,NONE,,0.013926,U8M,2012
BAL,DNK,A,A,POTS,FPE,NONE,,0.135254,U8M,2012
BAL,DNK,A,A,POTS,PLE,NONE,,0.241493,U8M,2012
BAL,DNK,A,A,POTS,FPI,NONE,,0.01,U8M,2012
BAL,DNK,A,A,POTS,TUR,NONE,,0.006,U8M,2012
BAL,DNK,A,A,R-DEM_SEINE,ELE,NONE,,0.121348,U8M,2012
BAL,DNK,A,A,R-DEM_SEINE,FLE,NONE,0.24,0.010001,U8M,2012
BAL,DNK,A,A,R-DEM_SEINE,MUL,NONE,,0.023,U8M,2012
BAL,DNK,A,A,R-DEM_SEINE,TRS,NONE,,0.01,U8M,2012
BAL,DNK,A,A,R-GILL,BLL,NONE,,0.35078,U8M,2012
BAL,DNK,A,A,R-GILL,ELE,NONE,,0.071,U8M,2012
BAL,DNK,A,A,R-GILL,FLE,NONE,,10.430551,U8M,2012
BAL,DNK,A,A,R-GILL,MUL,NONE,,1.678,U8M,2012
BAL,DNK,A,A,R-GILL,MZZ,NONE,,0.011,U8M,2012
BAL,DNK,A,A,R-GILL,TRR,NONE,,0.065,U8M,2012
BAL,DNK,A,A,R-GILL,TRS,NONE,,0.036,U8M,2012
BAL,DNK,A,A,R-GILL,WEG,NONE,,0.006,U8M,2012
BAL,DNK,A,A,R-GILL,COD,NONE,0.506,33.242066,U8M,2012
BAL,DNK,A,A,R-GILL,DAB,NONE,19.532,3.041176,U8M,2012
BAL,DNK,A,A,R-GILL,SOL,NONE,0.03,0.063902,U8M,2012
BAL,DNK,A,A,R-GILL,FPE,NONE,,0.005,U8M,2012
BAL,DNK,A,A,R-GILL,PLE,NONE,2.028,4.178604,U8M,2012
BAL,DNK,A,A,R-GILL,LEM,NONE,,0.012938,U8M,2012
BAL,DNK,A,A,R-GILL,LUM,NONE,0.028,0.557344,U8M,2012
BAL,DNK,A,A,R-GILL,POK,NONE,,0.002061,U8M,2012
BAL,DNK,A,A,R-GILL,TUR,NONE,0.629,0.764,U8M,2012
BAL,DNK,A,A,R-GILL,WHG,NONE,0.128,0.554311,U8M,2012
BAL,DNK,B,B,R-GILL,FLE,NONE,,0.179951,U8M,2012
BAL,DNK,B,B,R-GILL,COD,NONE,0.01,0.189678,U8M,2012
BAL,DNK,B,B,R-GILL,PLE,NONE,0.325,0.171847,U8M,2012
BAL,DNK,A,A,R-LONGLINE,COD,NONE,0.084,6.675891,U8M,2012
BAL,DNK,B,B,R-LONGLINE,COD,NONE,0.001,0.039338,U8M,2012
BAL,DNK,A,A,R-TRAMMEL,FLE,NONE,,0.063997,U8M,2012
BAL,DNK,A,A,R-TRAMMEL,MUL,NONE,,0.042,U8M,2012
BAL,DNK,A,A,R-TRAMMEL,MZZ,NONE,,0.013,U8M,2012
BAL,DNK,A,A,R-TRAMMEL,TRR,NONE,,0.039,U8M,2012
BAL,DNK,A,A,R-TRAMMEL,COD,NONE,0.109,5.240341,U8M,2012
BAL,DNK,A,A,R-TRAMMEL,DAB,NONE,0.008,0.022277,U8M,2012
BAL,DNK,A,A,R-TRAMMEL,SOL,NONE,0,0.010401,U8M,2012
BAL,DNK,A,A,R-TRAMMEL,PLE,NONE,0.011,0.29512,U8M,2012
BAL,DNK,A,A,R-TRAMMEL,LEM,NONE,,0.002996,U8M,2012
BAL,DNK,A,A,R-TRAMMEL,LUM,NONE,0.041,0.020042,U8M,2012
BAL,DNK,A,A,R-TRAMMEL,TUR,NONE,0.005,0.059,U8M,2012
BAL,EST,28.2,28.2,GILL,COD,NONE,,0.2622,U8M,2012
BAL,EST,28.2,28.2,GILL,SAL,NONE,,0.004,U8M,2012
BAL,EST,28.2,28.2,GILL,FPE,NONE,,1.0423,U8M,2012
BAL,EST,28.2,28.2,GILL,FLX,NONE,,15.3675,U8M,2012
BAL,EST,28.2,28.2,GILL,FPI,NONE,,0.1004,U8M,2012
BAL,EST,B,B,GILL,COD,NONE,0,0.517,U8M,2012
BAL,EST,B,B,GILL,SAL,NONE,,0.016,U8M,2012
BAL,EST,B,B,GILL,FPE,NONE,,247.7429,U8M,2012
BAL,EST,B,B,GILL,FLX,NONE,,18.372,U8M,2012
BAL,EST,B,B,GILL,FPI,NONE,,4.0594,U8M,2012
BAL,EST,B,B,GILL,FPP,NONE,,101.824,U8M,2012
BAL,EST,C,C,GILL,COD,NONE,0.062,2.161,U8M,2012
BAL,EST,C,C,GILL,SAL,NONE,0,0.0632,U8M,2012
BAL,EST,C,C,GILL,FPE,NONE,0,37.72342,U8M,2012
BAL,EST,C,C,GILL,FLX,NONE,8.135,126.9416,U8M,2012
BAL,EST,C,C,GILL,FPI,NONE,0.513,19.395,U8M,2012
BAL,EST,C,C,GILL,FPP,NONE,0.103,0.8612,U8M,2012
BAL,EST,28.2,28.2,POTS,COD,NONE,,0.147,U8M,2012
BAL,EST,28.2,28.2,POTS,SAL,NONE,,0.006,U8M,2012
BAL,EST,28.2,28.2,POTS,FPE,NONE,,0.085,U8M,2012
BAL,EST,28.2,28.2,POTS,FLX,NONE,0.201,2.238,U8M,2012
BAL,EST,28.2,28.2,POTS,FPI,NONE,,0.073,U8M,2012
BAL,EST,B,B,POTS,COD,NONE,0.013,0.317,U8M,2012
BAL,EST,B,B,POTS,SAL,NONE,,0.2362,U8M,2012
BAL,EST,B,B,POTS,FPE,NONE,,101.7038,U8M,2012
BAL,EST,B,B,POTS,FLX,NONE,,9.371,U8M,2012
BAL,EST,B,B,POTS,FPI,NONE,,2.782,U8M,2012
BAL,EST,B,B,POTS,FPP,NONE,,33.863,U8M,2012
BAL,EST,C,C,POTS,COD,NONE,,0.1067,U8M,2012
BAL,EST,C,C,POTS,SAL,NONE,0.032,0.76437,U8M,2012
BAL,EST,C,C,POTS,FPE,NONE,0,18.5502,U8M,2012
BAL,EST,C,C,POTS,FLX,NONE,1.495734,10.9753,U8M,2012
BAL,EST,C,C,POTS,FPI,NONE,0.028,6.8655,U8M,2012
BAL,EST,C,C,POTS,FPP,NONE,0,0.138,U8M,2012
BAL,EST,B,B,R-DEM_SEINE,SAN,NONE,,0.137,U8M,2012
BAL,EST,28.2,28.2,R-GILL,SAL,NONE,,0.191,U8M,2012
BAL,EST,B,B,R-GILL,SAL,NONE,,0.9123,U8M,2012
BAL,EST,C,C,R-GILL,SAL,NONE,,3.0403,U8M,2012
BAL,EST,B,B,R-LONGLINE,FPE,NONE,,1.208,U8M,2012
BAL,EST,B,B,R-LONGLINE,FLX,NONE,,0.038,U8M,2012
BAL,EST,B,B,R-LONGLINE,FPI,NONE,,0.026,U8M,2012
BAL,EST,B,B,R-LONGLINE,FPP,NONE,,1.85,U8M,2012
BAL,EST,C,C,R-LONGLINE,COD,NONE,,0.003,U8M,2012
BAL,EST,C,C,R-LONGLINE,FPE,NONE,,0.022,U8M,2012
BAL,EST,C,C,R-LONGLINE,FLX,NONE,,0.002,U8M,2012
BAL,EST,C,C,R-LONGLINE,FPP,NONE,,0.001,U8M,2012
BAL,FIN,C,C,GILL,COD,NONE,0.011047,0.461455,U8M,2012
BAL,FIN,C,C,GILL,SAL,NONE,1.001168,8.047386,U8M,2012
BAL,FIN,C,C,GILL,FPE,NONE,12.032318,579.079402,U8M,2012
BAL,FIN,C,C,GILL,FLX,NONE,0.112733,4.100738,U8M,2012
BAL,FIN,C,C,GILL,FPI,NONE,2.184674,130.454979,U8M,2012
BAL,FIN,C,C,GILL,FPP,NONE,10.494791,278.961573,U8M,2012
BAL,FIN,C,C,GILL,TUR,NONE,0,0.002612,U8M,2012
BAL,FIN,C,C,POTS,COD,NONE,0.004175,0.058096,U8M,2012
BAL,FIN,C,C,POTS,SAL,NONE,19.626682,260.025909,U8M,2012
BAL,FIN,C,C,POTS,FPE,NONE,1.519953,244.6017,U8M,2012
BAL,FIN,C,C,POTS,FLX,NONE,0.002008,0.20336,U8M,2012
BAL,FIN,C,C,POTS,FPI,NONE,0.593626,51.455651,U8M,2012
BAL,FIN,C,C,POTS,FPP,NONE,3.181688,51.374986,U8M,2012
BAL,FIN,C,C,POTS,TUR,NONE,0.051429,0,U8M,2012
BAL,LTU,B,B,POTS,FPE,NONE,,0.8,U8M,2012
BAL,LTU,B,B,POTS,FPP,NONE,,0.16,U8M,2012
BAL,LTU,B,B,POTS,TUR,NONE,,0.3,U8M,2012
BAL,LTU,B,B,R-GILL,COD,NONE,2.628,50.3,U8M,2012
BAL,LTU,B,B,R-GILL,SAL,NONE,,0.38,U8M,2012
BAL,LTU,B,B,R-GILL,FPE,NONE,,2.15,U8M,2012
BAL,LTU,B,B,R-GILL,FLX,NONE,16.456,26.784,U8M,2012
BAL,LTU,B,B,R-GILL,FPP,NONE,0.006,3.3,U8M,2012
BAL,LTU,B,B,R-GILL,TUR,NONE,,12.7,U8M,2012
BAL,LTU,B,B,R-LONGLINE,COD,NONE,0.078,5.1,U8M,2012
BAL,LVA,28.2,28.2,GILL,COD,NONE,,0.05,U8M,2012
BAL,LVA,B,B,GILL,COD,NONE,,0.05,U8M,2012
BAL,LVA,B,B,GILL,SAL,NONE,,0.012,U8M,2012
BAL,LVA,B,B,GILL,FLX,NONE,,0.004,U8M,2012
BAL,LVA,B,B,R-DEM_SEINE,FLX,NONE,,0.007,U8M,2012
BAL,LVA,28.2,28.2,R-GILL,COD,NONE,,4.422,U8M,2012
BAL,LVA,28.2,28.2,R-GILL,SAL,NONE,,0.6225,U8M,2012
BAL,LVA,28.2,28.2,R-GILL,FLX,NONE,,14.999,U8M,2012
BAL,LVA,28.2,28.2,R-GILL,TUR,NONE,,1.305,U8M,2012
BAL,LVA,B,B,R-GILL,COD,NONE,0.732,15.246,U8M,2012
BAL,LVA,B,B,R-GILL,SAL,NONE,,0.161,U8M,2012
BAL,LVA,B,B,R-GILL,FLX,NONE,0.984,1.411,U8M,2012
BAL,LVA,B,B,R-GILL,TUR,NONE,,1.825,U8M,2012
BAL,POL,A,A,GILL,FPE,NONE,,107.134,U8M,2012
BAL,POL,A,A,GILL,FLX,NONE,,0.85,U8M,2012
BAL,POL,A,A,GILL,FPI,NONE,,2.103,U8M,2012
BAL,POL,A,A,GILL,FPP,NONE,,61.472,U8M,2012
BAL,POL,B,B,GILL,COD,NONE,0,484.779,U8M,2012
BAL,POL,B,B,GILL,SAL,NONE,,1.2595,U8M,2012
BAL,POL,B,B,GILL,FPE,NONE,,71.764,U8M,2012
BAL,POL,B,B,GILL,PLE,NONE,,1.988,U8M,2012
BAL,POL,B,B,GILL,FLX,NONE,,849.639,U8M,2012
BAL,POL,B,B,GILL,FPI,NONE,,0.668,U8M,2012
BAL,POL,B,B,GILL,FPP,NONE,,67.342,U8M,2012
BAL,POL,B,B,GILL,TUR,NONE,,10.447,U8M,2012
BAL,POL,A,A,POTS,SAL,NONE,,0.1265,U8M,2012
